transaction_id,customer_id,amount_ngn,channel,location_state,location_lga,device_fingerprint,timestamp,hour_of_day,day_of_week,is_fraud
0f69a58c-e28a-481d-b063-b79e08bb5a9f,CUS-01541,18283.73,mobile_money,Lagos,Surulere,1891cd5abfb020bb,2025-02-25 12:30:18,12,1,False
f81181c1-5499-494d-ab3c-045368644890,CUS-00917,306.69,mobile_money,Katsina,Katsina-Central,d31247c5f3e24d3c,2025-02-25 12:30:26,12,1,False
918b53b2-abce-4b61-b1cc-864bda4acaa5,CUS-01748,3878.21,bank_transfer,Kwara,Kwara-Central,e247f88c921fa712,2025-02-25 12:31:01,12,1,False
8390e1bf-4c2f-4a08-80b1-312a1dd86282,CUS-01061,265.69,pos,Ekiti,Ekiti-Central,483102c8c509fdd4,2025-02-25 12:32:47,12,1,False
007abce0-d9a7-433c-b6d9-38684ded12a0,CUS-00778,3213.18,pos,Ondo,Ondo-Central,734366b03ca116fb,2025-02-25 12:37:00,12,1,True
7e9bd688-f4fb-408d-93d5-a90204d96701,CUS-01319,6144.75,mobile_money,Lagos,Alimosho,9dd92bdbfbe0cdc4,2025-02-25 12:37:57,12,1,False
1d8bc055-fbad-4265-bc6f-d9a930413a19,CUS-01166,169.67,ussd,Bauchi,Bauchi-Central,dcb3d11d5a7e30d1,2025-02-25 12:40:00,12,1,True
bcb25876-b2db-4354-8633-8ecdaaf92ad2,CUS-01253,1403.45,pos,Lagos,Lagos Mainland,c8054b1af1495193,2025-02-25 12:40:35,12,1,False
4583cd60-021a-4246-bc3a-bb3e36820826,CUS-01481,195781.55,bank_transfer,Lagos,Surulere,fb1a5782a9cd5080,2025-02-25 12:41:12,12,1,False
a98ea694-74ed-466b-9e76-231c4a72f133,CUS-00316,4875.88,bank_transfer,Rivers,Obio-Akpor,f45621f2c00f78c7,2025-02-25 12:41:32,12,1,False
68390820-44cf-4f84-b9bc-1f02bc112028,CUS-00959,20186.29,mobile_money,Osun,Osun-Central,4636c0b345f47cd9,2025-02-25 12:48:35,12,1,False
4c7f7ff3-1113-482b-b649-58f717164445,CUS-01967,125.7,pos,Rivers,Port-Harcourt,965675831981c69d,2025-02-25 12:51:06,12,1,False
4c11e08c-1001-44b9-9c2b-f43b12c37dbf,CUS-00434,202.06,card,Lagos,Alimosho,eccd3d6c819f827c,2025-02-25 12:51:44,12,1,False
31af6396-cb57-487b-b438-3241a2ece5c7,CUS-01500,64494.33,pos,Abuja FCT,Gwagwalada,b9a3547038ddbc74,2025-02-25 12:57:21,12,1,False
bfac641c-f4e6-4f81-ad58-d712f343b877,CUS-00040,443.65,pos,Lagos,Agege,e73bde132eb863ee,2025-02-25 13:02:00,13,1,True
ae93d48f-1f04-4af4-a1a2-356dbdc6cb0e,CUS-00892,23607.13,mobile_money,Plateau,Plateau-Central,c675c3ac25c15d49,2025-02-25 13:14:54,13,1,False
1252b356-986b-455e-866a-d628eeb084b3,CUS-00888,1551.67,mobile_money,Lagos,Ikeja,1a56ed5070bdfdef,2025-02-25 13:17:30,13,1,False
b719166a-9fca-48af-925d-385b602f3c03,CUS-00040,1765.38,bank_transfer,Lagos,Surulere,e73bde132eb863ee,2025-02-25 13:27:00,13,1,True
4011936f-c6d7-4f46-b266-d3b682e5c2ef,CUS-01383,62622.86,pos,Kano,Nassarawa,72e2369e3382312a,2025-02-25 13:30:56,13,1,False
670332d0-6e99-477a-934a-2b9c43055ff8,CUS-00778,51818.16,mobile_money,Ondo,Ondo-Central,734366b03ca116fb,2025-02-25 13:33:00,13,1,True
0ac5a422-2788-4499-9e91-213bc1ee890f,CUS-00175,11398.84,mobile_money,Lagos,Surulere,8a3e8a30301fd5f1,2025-02-25 13:36:43,13,1,False
981ae739-6666-4a11-94f5-1094d2bf4f68,CUS-00778,92122.58,bank_transfer,Ondo,Ondo-Central,734366b03ca116fb,2025-02-25 14:07:00,14,1,True
7f1e592f-05c4-4919-a879-f27c1069bab0,CUS-01166,86527.01,mobile_money,Bauchi,Bauchi-Central,dcb3d11d5a7e30d1,2025-02-25 14:21:00,14,1,True
8ef2721d-b528-49a7-8d23-bb778f72b73e,CUS-01118,66882.68,pos,Kano,Fagge,9906c287df3d4b3d,2025-02-25 14:25:53,14,1,False
fbf886fa-930c-40bc-baee-a22f74719255,CUS-00733,1039.35,card,Abuja FCT,Gwagwalada,47a5dfc0b178c136,2025-02-25 14:37:37,14,1,False
8843b17b-e3b8-489a-aa21-ee53efb1f374,CUS-00800,4271.13,mobile_money,Edo,Oredo,2cd1fa6472cd8768,2025-02-25 14:48:54,14,1,False
0a8b4ef7-31d5-4f44-854e-5a34eb304cfc,CUS-00040,2450.86,mobile_money,Lagos,Lagos Mainland,e73bde132eb863ee,2025-02-25 14:57:00,14,1,True
13692e4b-bbbf-4bd9-b09e-c1e0de9c251f,CUS-00778,872348.47,pos,Ondo,Ondo-Central,734366b03ca116fb,2025-02-25 14:58:00,14,1,True
737f8737-954a-42cb-b928-5d68932bdeb6,CUS-01798,181526.82,ussd,Lagos,Mushin,da09249edbf8957c,2025-02-25 15:00:50,15,1,False
476bbd5c-3ad1-4369-8c6f-411c14ce77b3,CUS-00040,2484.91,bank_transfer,Lagos,Ikorodu,e73bde132eb863ee,2025-02-25 15:09:00,15,1,True
941142b6-31fe-4338-8cdd-f30ff6f77dec,CUS-00040,341.2,pos,Lagos,Agege,e73bde132eb863ee,2025-02-25 15:11:00,15,1,True
ba86da79-e59e-4693-ade5-c914150e08ce,CUS-01987,2248.35,bank_transfer,Abuja FCT,Municipal,a98ca351ffbd4c11,2025-02-25 15:11:40,15,1,False
0880fc0d-aba3-4888-9e5c-b4ede45d9be1,CUS-00169,2095.35,pos,Kaduna,Zaria,44949f1632f8346a,2025-02-25 15:11:54,15,1,False
b77cec9c-b2ab-45cf-9e23-796955eb9774,CUS-00040,6703.34,pos,Lagos,Ikorodu,e73bde132eb863ee,2025-02-25 15:23:00,15,1,True
010e7880-bea2-4557-8da9-2f0e109aa95f,CUS-00682,1939.28,pos,Lagos,Surulere,302433bbc3220e8a,2025-02-25 15:24:58,15,1,False
b761e496-9904-4ffb-964b-92623bc091c4,CUS-01561,320.07,mobile_money,Lagos,Eti-Osa,e4806e2d6e74cc83,2025-02-25 15:26:08,15,1,False
cccc2611-a898-4098-b517-956907bd5625,CUS-01424,4064.02,mobile_money,Ogun,Ogun-Central,7052b17000d2fcfa,2025-02-25 15:34:12,15,1,False
b33fd9f4-b2d8-4e25-9ed4-a85ea52bc692,CUS-00040,3687.66,pos,Lagos,Surulere,e73bde132eb863ee,2025-02-25 15:36:00,15,1,True
dcd7764f-2ea6-4f57-bdf2-eeb9a495d902,CUS-00898,3346.25,bank_transfer,Lagos,Surulere,836f5054e1ab3d9e,2025-02-25 15:42:23,15,1,False
4fe8d935-364e-47d1-b949-36daf70d18be,CUS-00712,654384.59,pos,Abuja FCT,Bwari,0560c126f7848a94,2025-02-25 15:48:31,15,1,False
68572b7b-a5ed-454d-984e-acedd739be14,CUS-00040,599653.49,pos,Lagos,Mushin,e73bde132eb863ee,2025-02-25 15:49:00,15,1,True
d1af7610-ec1a-4265-8a04-7fa63f246a6f,CUS-00771,515975.54,bank_transfer,Borno,Borno-Central,d59a3a8ad97e5503,2025-02-25 16:29:00,16,1,True
b93aee64-e3a5-4522-a24b-7fb8604cf825,CUS-00375,339.29,pos,Kano,Dala,83cdeb9a127a29d9,2025-02-25 16:32:04,16,1,False
6886f066-05e2-4136-a11f-533dee7d5536,CUS-01075,4754.11,ussd,Rivers,Oyigbo,6acbe7b85ae03a41,2025-02-25 16:36:33,16,1,False
006a0cc4-f995-4dfe-9cdd-a37c4774ccce,CUS-00073,80430.6,pos,Benue,Benue-Central,0e306f57f0b24260,2025-02-25 16:41:05,16,1,False
dd2d73fc-a6bf-47c5-86d5-0da0eb414ba5,CUS-00040,49078.98,bank_transfer,Lagos,Mushin,e73bde132eb863ee,2025-02-25 16:43:00,16,1,True
f2ec827e-61a0-440b-a97f-ebf81b7b690e,CUS-01048,95672.66,bank_transfer,Zamfara,Zamfara-Central,5ead41bb0faa4328,2025-02-25 16:50:21,16,1,False
49a1c8f7-9c2f-4a73-a5be-04931bbd5991,CUS-01453,399.2,pos,Oyo,Ibadan South-West,fee6248a5b22adcf,2025-02-25 16:52:53,16,1,False
bf9672a0-6e9b-4ba9-8178-30040206e170,CUS-01617,732514.92,mobile_money,Delta,Oshimili South,649e38bb07b7b488,2025-02-25 16:58:03,16,1,False
a2c32eaf-c062-4da0-8977-4d8337eff60e,CUS-01146,606117.57,ussd,Imo,Imo-Central,76f5ffdd3a544aea,2025-02-25 17:02:44,17,1,False
9d45b53b-16f2-4b5d-a622-2360c7b3e907,CUS-01917,74936.06,bank_transfer,Kaduna,Zaria,2b0ecdd673e9f7e2,2025-02-25 17:09:56,17,1,False
3cd34c6b-cc2d-44c9-8c09-55c85dcd5263,CUS-00751,30735.11,mobile_money,Gombe,Gombe-Central,e8ab3e2376d24773,2025-02-25 17:10:05,17,1,False
bd23b1e6-a64e-489b-baff-c521b8364685,CUS-00778,456.57,mobile_money,Ondo,Ondo-Central,734366b03ca116fb,2025-02-25 17:11:00,17,1,True
8fd5a30d-2a1d-4e82-b847-a6aa8f040c44,CUS-00124,480.98,card,Lagos,Ikeja,e28d9b0a17e761c8,2025-02-25 17:16:38,17,1,False
9a64851a-b7ec-4849-bded-aecdc9374346,CUS-01033,45407.43,pos,Lagos,Surulere,3fe6d62b7438da14,2025-02-25 17:19:12,17,1,False
3988c547-7b83-47b9-bba1-8abbd1280184,CUS-01715,84.51,pos,Ogun,Ogun-Central,542b8868a3076c1b,2025-02-25 17:23:34,17,1,False
c1626670-da13-4193-99cd-72535d248dc9,CUS-01098,360.39,pos,Abia,Abia-Central,311eb4d69dc7f861,2025-02-25 17:24:32,17,1,False
22decf39-fd37-430e-9b86-e77adde6bce4,CUS-00300,31433.08,pos,Lagos,Agege,4fcd148b58c99584,2025-02-25 17:24:35,17,1,False
ce295a17-b94d-4f63-81d0-b4c843289112,CUS-01166,23062.73,pos,Bauchi,Bauchi-Central,dcb3d11d5a7e30d1,2025-02-25 17:28:00,17,1,True
96bad7a7-57e0-4a15-b29e-7be55a82d134,CUS-00242,484.25,bank_transfer,Taraba,Taraba-Central,3124ecd59d09a780,2025-02-25 17:31:19,17,1,False
de370942-b1ed-4141-9b0c-de36c96d7272,CUS-00288,20782.48,bank_transfer,Kano,Kumbotso,2303bb40e0492b07,2025-02-25 17:43:52,17,1,False
fed6ad1c-84c1-46a8-bd77-709d0839cd64,CUS-01795,78343.95,bank_transfer,Enugu,Enugu North,8bb741d421fd10f3,2025-02-25 18:00:00,18,1,True
1c8362a7-4366-48df-8313-b68857058d3f,CUS-01795,3356.28,mobile_money,Zamfara,Zamfara-Central,8bb741d421fd10f3,2025-02-25 18:13:00,18,1,True
200a68d0-3eea-4243-ba93-7b34ce55e7c1,CUS-01166,696.74,mobile_money,Bauchi,Bauchi-Central,dcb3d11d5a7e30d1,2025-02-25 18:15:00,18,1,True
e75fa0af-b048-4849-b93e-0f0fde344485,CUS-00165,478.13,card,Bauchi,Bauchi-Central,da9388b31798113b,2025-02-25 18:15:03,18,1,False
354cf521-65cd-484e-a5e9-4ab8a95b8862,CUS-00006,412.51,bank_transfer,Lagos,Oshodi-Isolo,8e398bc1cbdc78d0,2025-02-25 18:16:18,18,1,False
d7f33d93-524f-40bd-ba48-9547c6fc998e,CUS-01632,40831.55,bank_transfer,Delta,Warri South,d46257dd5672aef5,2025-02-25 18:25:59,18,1,False
72364942-32b8-4d80-acef-51494a9ae3bc,CUS-01381,818.28,bank_transfer,Rivers,Oyigbo,f4b4ef6860ca96ae,2025-02-25 18:29:54,18,1,False
038eebd7-be47-46c0-a07f-37bbcad3dd9e,CUS-00345,2276.04,mobile_money,Kaduna,Zaria,808e7a5c5a97600f,2025-02-25 18:35:47,18,1,False
108b202d-4cbd-4e5f-af22-35ca9c59074b,CUS-01298,66217.64,pos,Enugu,Enugu North,8316a52fadfdb58f,2025-02-25 18:48:00,18,1,False
cdfb2ad8-d99d-4471-9b7b-76cab939cea6,CUS-00778,3356.16,mobile_money,Ondo,Ondo-Central,734366b03ca116fb,2025-02-25 19:08:00,19,1,True
4e853305-5077-4701-95d5-8a2fa48a2f79,CUS-01946,2693.72,mobile_money,Rivers,Eleme,8f33926c4fee8d7b,2025-02-25 19:36:05,19,1,False
d7663f6e-2e7d-407a-b056-109ed0b6a5f3,CUS-00895,86507.53,ussd,Lagos,Ikorodu,f7e2a24175197bc0,2025-02-25 19:38:39,19,1,False
34c185a9-6581-42b1-942c-fec31c3904af,CUS-01198,58029.66,pos,Osun,Osun-Central,01873dcabd0cc646,2025-02-25 20:00:46,20,1,False
2af6a6f9-75da-473d-8519-ffec0eae1a66,CUS-01922,50814.11,pos,Enugu,Enugu East,60e84694f42e0092,2025-02-25 20:07:52,20,1,False
4be00efe-3ad5-4428-a618-cda8d2f992ca,CUS-01536,923925.69,pos,Lagos,Alimosho,72eadab8e3304187,2025-02-25 20:15:53,20,1,False
02aa4b8f-b134-473d-b8db-3115ef0c93f0,CUS-01071,14649.35,bank_transfer,Lagos,Kosofe,2c2aba826c5a47ac,2025-02-25 20:17:32,20,1,False
bbd91230-2db6-40a7-8628-eb304879af9f,CUS-00636,269597.7,card,Oyo,Ibadan South-West,0e03d5f724baf012,2025-02-25 20:18:53,20,1,False
6b2c5fdb-dca6-4a89-899f-4d8c3ff5162b,CUS-00932,12088.26,pos,Ekiti,Ekiti-Central,374aee3835989866,2025-02-25 20:21:33,20,1,False
e64061d2-c13c-4db5-a7b9-9eb4b9ab5701,CUS-01305,19000.78,pos,Zamfara,Zamfara-Central,dfc9ae6662f00748,2025-02-25 20:22:16,20,1,False
fc9f8e55-239a-4b00-855a-079fa3619bd0,CUS-00641,77009.52,pos,Kano,Fagge,c1fd4d3150507d26,2025-02-25 20:28:38,20,1,False
ebf76198-0e30-4f4f-841d-dd48a18f901d,CUS-01512,50976.65,card,Cross River,Cross River-Central,a41949725c54d7c9,2025-02-25 20:40:09,20,1,False
30914e3d-2e65-4c13-b139-7c14e8654821,CUS-00320,4279.7,ussd,Oyo,Ibadan North,6a2a65b7ec515355,2025-02-25 20:43:38,20,1,False
0c54b7e8-dfab-4704-969a-21985cad2584,CUS-01994,66478.26,bank_transfer,Osun,Osun-Central,24889af499de1e57,2025-02-25 21:03:27,21,1,False
e6cd481e-a2b5-4254-8c37-f40793e5e7f4,CUS-01069,492.58,mobile_money,Kano,Nassarawa,b069407252ab93ec,2025-02-25 21:18:07,21,1,False
a25d6e3a-bd93-417c-8a52-b124106d7209,CUS-01822,130.79,mobile_money,Kaduna,Kaduna North,f65aa8becffa4ce7,2025-02-25 21:18:16,21,1,False
f3314fee-ae01-4899-a265-98a18177720b,CUS-01823,530.58,pos,Abia,Abia-Central,7549cb46f8c38da9,2025-02-25 21:19:46,21,1,False
c3190993-1a9d-4ea7-a7a4-4eaf77effb45,CUS-01643,1592.62,mobile_money,Enugu,Enugu East,58497d8fc184faec,2025-02-25 21:26:38,21,1,False
8af301c2-613e-4f00-8410-1e74890e85b9,CUS-00823,88.74,pos,Rivers,Oyigbo,b3add7a8eb98092a,2025-02-25 21:29:24,21,1,False
d89f5b80-c5c2-40e5-bca8-032cb7dcd914,CUS-00002,1468.51,ussd,Ondo,Ondo-Central,f91bdce8d9b190e6,2025-02-25 21:31:55,21,1,False
a30d2d45-5da1-49a0-98e7-2ed0a8e78ce2,CUS-00403,56813.24,pos,Plateau,Plateau-Central,4cc2a310dd5e1b80,2025-02-25 21:38:44,21,1,False
529edf82-34e0-4138-9ac0-3622f5a54afc,CUS-00778,38625.55,bank_transfer,Ondo,Ondo-Central,734366b03ca116fb,2025-02-25 21:41:05,21,1,False
3c529410-2cfa-4687-bfcd-893b0e35d67c,CUS-01185,56175.88,bank_transfer,Gombe,Gombe-Central,a6b4370cecc956b7,2025-02-25 21:47:51,21,1,False
ffbd41dc-560f-4955-8069-27fa5e01786b,CUS-01253,71257.54,pos,Lagos,Ikorodu,c8054b1af1495193,2025-02-25 21:51:27,21,1,False
c0cc68a9-5115-4176-bea9-092bc396aafb,CUS-01933,374.14,pos,Kaduna,Kaduna South,5d04ebb0603b769c,2025-02-25 21:53:32,21,1,False
63963172-54a4-4d09-b2be-173e95e25189,CUS-01981,278.54,mobile_money,Benue,Benue-Central,2e3ca59fe7d431e5,2025-02-25 21:57:43,21,1,False
0aed74b1-f0c1-4b0d-98f8-901955789081,CUS-01358,89976.59,mobile_money,Kano,Tarauni,c30937aaf9c93ce0,2025-02-25 21:58:11,21,1,False
22cc67d7-123f-470d-bd7b-616e24da9538,CUS-00040,2777.44,pos,Lagos,Agege,e73bde132eb863ee,2025-02-25 22:05:00,22,1,True
6e0af3cc-d880-414a-9a1e-9ec927f123b0,CUS-00778,62074.7,card,Ondo,Ondo-Central,734366b03ca116fb,2025-02-25 22:09:00,22,1,True
0f502b7d-bdfb-4c53-93a0-a75f59b83f07,CUS-00221,5392.08,bank_transfer,Oyo,Ogbomoso,0b20f20794d35aec,2025-02-25 22:23:17,22,1,False
9ab6b800-9592-4e00-a4b5-0d9fc8a905ed,CUS-00191,4909.43,ussd,Nassarawa,Nassarawa-Central,056cff2c5ac13239,2025-02-25 22:44:33,22,1,False
4f68b436-5a96-4b99-8a25-4dc680f3e78b,CUS-01166,19170.28,ussd,Bauchi,Bauchi-Central,dcb3d11d5a7e30d1,2025-02-25 22:52:00,22,1,True
2990e109-b782-4520-98e2-9ab8bc030852,CUS-00666,120.89,pos,Lagos,Kosofe,f78ca29f187b0030,2025-02-26 00:53:41,0,2,False
7d9019e5-d603-4997-9f4e-83aa8fdb6bae,CUS-01532,3066.94,pos,Ondo,Ondo-Central,ef2c51163b7b1b11,2025-02-26 04:21:00,4,2,False
5cbdff5a-05f3-4008-ac9a-931d57099867,CUS-01017,29876.26,bank_transfer,Oyo,Ibadan South-West,f8aac67eec4ac97e,2025-02-26 05:17:48,5,2,False
076ad55c-ea3c-4825-bf95-0b1d44534c61,CUS-01289,153.46,bank_transfer,Lagos,Oshodi-Isolo,071f24dd723ca26b,2025-02-26 06:03:00,6,2,True
a2302843-fe23-4c42-a6a1-a73f37eb9929,CUS-01289,485.19,bank_transfer,Lagos,Surulere,071f24dd723ca26b,2025-02-26 06:41:00,6,2,True
1a4a16f8-6fb5-4ffd-a473-1f86fc4355cb,CUS-01517,162.1,pos,Nassarawa,Nassarawa-Central,beeded9bdc46ff19,2025-02-26 07:15:16,7,2,False
0c82d167-455c-4cf6-8db8-ad08bf98da38,CUS-00893,195.14,mobile_money,Rivers,Oyigbo,e86cf8938c710ffe,2025-02-26 07:25:41,7,2,False
dda9c4f4-950e-48e8-a69b-c33d0297e946,CUS-00487,227.94,ussd,Kano,Tarauni,421f45f1a22d16d0,2025-02-26 07:28:47,7,2,False
06fae837-997f-4b00-b771-b8bc472b8a84,CUS-01668,53393.9,pos,Lagos,Eti-Osa,b9c57314348e2c32,2025-02-26 07:44:59,7,2,False
6e472e78-eef4-4111-8e5e-78f51c530e80,CUS-01248,16260.34,ussd,Adamawa,Adamawa-Central,c5a6a2858112bc45,2025-02-26 08:12:17,8,2,False
d9b8b2de-3d8e-435b-866b-7c8ab1fa03a9,CUS-01648,54810.37,bank_transfer,Abia,Abia-Central,fed032d7d6ce8d9b,2025-02-26 08:13:07,8,2,False
8f11fe7b-3da8-46dc-8056-5dc3293c0618,CUS-00955,3810.35,mobile_money,Rivers,Port-Harcourt,4cbfd8122c26b3ff,2025-02-26 08:30:38,8,2,False
22f113b1-1100-4abf-a5be-ddbadddedc3a,CUS-01775,325.1,ussd,Kano,Dala,d9a299ad346ab25c,2025-02-26 08:33:50,8,2,False
69ba4b57-a3ea-41ec-87f9-cfa62d322cc6,CUS-01289,657.05,pos,Lagos,Lagos Mainland,071f24dd723ca26b,2025-02-26 08:57:00,8,2,True
6406af93-9633-44f1-9d9c-2d2cd195e105,CUS-01184,2629.82,mobile_money,Kano,Gwale,1240f0ee08331360,2025-02-26 09:00:00,9,2,True
37814f25-0317-4373-abe2-1156f8a3a8bb,CUS-00033,2380.92,bank_transfer,Katsina,Katsina-Central,aa5d722eb3b158d1,2025-02-26 09:04:24,9,2,False
639234f9-ad07-41ce-a13b-0ec6d3dcedbf,CUS-00055,67278.64,pos,Adamawa,Adamawa-Central,59d4333d73c25113,2025-02-26 09:07:19,9,2,False
399a0b05-8a26-4cd8-803b-9309e6c18479,CUS-00695,2902.11,bank_transfer,Kaduna,Kaduna South,81e192968c626dfd,2025-02-26 09:17:29,9,2,False
a8552074-4dd9-4174-ac7b-8789679b079e,CUS-01184,92788.32,ussd,Delta,Warri South,1240f0ee08331360,2025-02-26 09:20:00,9,2,True
3d32bbdf-dffc-4dac-ac6e-81ceb35610a5,CUS-00277,3070.94,bank_transfer,Delta,Oshimili South,05fd2ce1901ce713,2025-02-26 09:30:54,9,2,False
deee0c73-c28f-4446-a912-a084cb14f97c,CUS-00990,83172.99,pos,Imo,Imo-Central,867cc7228b2daf96,2025-02-26 09:33:25,9,2,False
7b04f700-1c29-4e09-9df8-d70315100fdf,CUS-00140,101.9,mobile_money,Akwa Ibom,Akwa Ibom-Central,26931b3f53dc8f43,2025-02-26 09:34:44,9,2,False
3337c506-54eb-4f6a-88eb-c1f89b0c1ce2,CUS-01473,2608.0,mobile_money,Rivers,Port-Harcourt,6df05e876f192478,2025-02-26 09:40:47,9,2,False
ac8c7652-aa62-4e2e-9869-1757075bcf38,CUS-01643,3295.86,ussd,Enugu,Nsukka,58497d8fc184faec,2025-02-26 09:46:11,9,2,False
3bc1cdb5-7d06-4765-8e19-145d735465ff,CUS-01909,200.86,pos,Lagos,Mushin,7b480d3a742ac838,2025-02-26 09:58:25,9,2,False
4e3fd578-3a1b-438e-82ca-3b94eaca4681,CUS-00758,84507.48,mobile_money,Nassarawa,Nassarawa-Central,939287cb470a4cbe,2025-02-26 09:58:59,9,2,False
58460ef3-5dae-4d7e-8d5d-3285727e6721,CUS-01412,213.09,pos,Kano,Dala,f6ccae4908f13600,2025-02-26 10:03:26,10,2,False
15432522-9910-445f-b2bc-a892bd4957b7,CUS-00195,53940.87,bank_transfer,Kano,Fagge,34442a744fa9c028,2025-02-26 10:16:29,10,2,False
5b1ae99d-842d-48ed-b5b4-541166b21e0c,CUS-01213,451265.41,mobile_money,Imo,Imo-Central,762447a64e707775,2025-02-26 10:17:59,10,2,False
cf78ce9b-e68f-445b-96ea-bf3497bb97d1,CUS-00887,856.59,bank_transfer,Lagos,Ikorodu,74a921feddc38382,2025-02-26 10:18:42,10,2,False
40ad4b2d-88cf-496a-b508-95199a85d361,CUS-01717,370.1,pos,Edo,Oredo,22ed1abc7ef41eb3,2025-02-26 10:25:03,10,2,False
b91833ab-82f4-43de-805b-6069289d39b2,CUS-00013,319.4,pos,Lagos,Alimosho,c3b8b5c1699a40c1,2025-02-26 10:25:57,10,2,False
a0590917-db4f-4213-977b-30c71a60587d,CUS-01551,866.47,pos,Kaduna,Kaduna South,edf0c9922b691d14,2025-02-26 10:29:34,10,2,False
61b91562-43ba-4679-8f85-b94dafb77c61,CUS-01166,76361.68,ussd,Bauchi,Bauchi-Central,dcb3d11d5a7e30d1,2025-02-26 10:33:38,10,2,False
0e737eb9-f6b0-48cf-9608-b8c343a7d80e,CUS-01054,677951.93,mobile_money,Ogun,Ogun-Central,dbecb9c21b3aca89,2025-02-26 10:39:09,10,2,False
5a04295b-4034-41d8-a936-2aa0546309e2,CUS-01353,116.91,bank_transfer,Ondo,Ondo-Central,50b981c8ef346316,2025-02-26 10:39:39,10,2,False
2b23db76-3bca-48e8-91c5-49a3f4c176a3,CUS-01204,3919.77,mobile_money,Abuja FCT,Kuje,7fc10fe4ca5124d6,2025-02-26 10:40:03,10,2,False
65981fdf-4c06-41cf-ac83-edc4d15324ec,CUS-01289,21741.14,pos,Lagos,Ikorodu,071f24dd723ca26b,2025-02-26 10:47:00,10,2,True
bc1907b5-2584-484e-a6b0-43e970958307,CUS-00969,348.53,bank_transfer,Abuja FCT,Kuje,16437dc8de01cc12,2025-02-26 10:48:36,10,2,False
de08227e-f8ad-41dc-9b9d-245d027ef092,CUS-00169,792789.03,pos,Kaduna,Zaria,44949f1632f8346a,2025-02-26 10:51:50,10,2,False
2ef1aa60-1ca1-4fb7-9066-00f4be78f0cd,CUS-01160,1030.71,ussd,Kaduna,Zaria,ff647bdc0d9b8867,2025-02-26 11:00:00,11,2,True
2c848516-92a7-46be-9bd0-996d1bde2d64,CUS-00843,1974.24,card,Cross River,Cross River-Central,a483f396675a2c69,2025-02-26 11:12:07,11,2,False
6902a95c-20a4-4222-ada6-839db3a7979c,CUS-00067,41727.25,pos,Benue,Benue-Central,2ce9fcf68f9d3141,2025-02-26 11:16:49,11,2,False
0d95cafb-f034-43dd-8b94-6e751e1cb85e,CUS-01289,3870.71,pos,Lagos,Kosofe,071f24dd723ca26b,2025-02-26 11:18:00,11,2,True
3678a242-97f7-4a4c-89a8-fd68586750e2,CUS-01226,550.36,pos,Rivers,Oyigbo,def91623b5e943da,2025-02-26 11:18:57,11,2,False
22e26061-ea44-4083-8343-fc01a7f35add,CUS-01160,1966.42,mobile_money,Cross River,Cross River-Central,ff647bdc0d9b8867,2025-02-26 11:19:00,11,2,True
da6ec0d2-aea6-41e3-b195-fb4870e3f7cb,CUS-00700,2329.17,bank_transfer,Oyo,Oyo East,4aef78b85c3be624,2025-02-26 11:29:49,11,2,False
e344a87f-a5c7-40e4-982d-4cfb4fcc5d93,CUS-01262,4276.89,bank_transfer,Kano,Nassarawa,1ab742983a1d648b,2025-02-26 11:30:11,11,2,False
0fbf41a1-7ca1-48b1-ad39-cd06f98358be,CUS-01993,4513.53,pos,Lagos,Surulere,dd874e83d9f452d4,2025-02-26 11:46:26,11,2,False
3dec6ea9-3a9d-4caa-840e-e4ac93ac700c,CUS-00999,2981.12,ussd,Abuja FCT,Municipal,8dbc71eab1346379,2025-02-26 11:48:22,11,2,False
77cb79e7-78ec-4d2e-a7f2-75bd59ccaf53,CUS-00085,34692.63,bank_transfer,Kano,Gwale,bbe1ca633613948f,2025-02-26 11:55:34,11,2,False
b9dec774-2689-400e-b1f3-0f95fc1f363b,CUS-01365,61698.68,bank_transfer,Lagos,Lagos Mainland,75e449b0c77e704e,2025-02-26 11:57:19,11,2,False
0b0a86a5-39f5-4146-9b83-944fb3565a25,CUS-00384,57859.36,pos,Osun,Osun-Central,89758c2aa439d576,2025-02-26 11:58:19,11,2,False
a2538f9e-4d85-4d4f-8fc7-3d6d320655ab,CUS-01429,2598.76,bank_transfer,Zamfara,Zamfara-Central,0844d2ec77bed896,2025-02-26 12:13:19,12,2,False
3831825c-571b-4d00-a753-a1bcfad18715,CUS-00721,98234.49,mobile_money,Lagos,Lagos Mainland,d0dc71258440f880,2025-02-26 12:21:46,12,2,False
9bbfec4e-c3be-4814-b7ba-b90a1ab36c2e,CUS-01289,2290.82,ussd,Lagos,Ikorodu,071f24dd723ca26b,2025-02-26 12:41:00,12,2,True
d5df7545-313b-4d7a-a888-5180e78a4505,CUS-01482,44421.09,bank_transfer,Oyo,Ogbomoso,304c1b645c7fc091,2025-02-26 12:51:41,12,2,False
bb334082-a8bd-47cf-be68-90f1b98f2c22,CUS-01753,114.62,mobile_money,Lagos,Ikeja,6711f7f87a08894a,2025-02-26 12:53:18,12,2,False
3282fe05-f796-45fe-b9ba-6cb93ee33161,CUS-01423,628638.71,mobile_money,Lagos,Surulere,9b4a9315bbdb7cca,2025-02-26 12:58:56,12,2,False
